invoice_id,item_id,product_id,brand_id,product_type_id,quantity,unit_selling_price,final_product_price
3826,7681,6,25,36,1,4346.00,4346.00
3827,7682,1,5,6,1,4201.00,4201.00
3828,7683,4,22,31,1,3146.00,3146.00
3828,7684,1,1,8,1,5609.00,5609.00
3829,7685,1,1,5,1,5173.00,5173.00
3829,7686,6,24,36,1,7000.00,7000.00
3830,7687,6,24,36,1,3774.00,3774.00
3830,7688,3,19,25,1,6984.00,6984.00
3831,7689,6,24,36,1,3206.00,3206.00
3831,7690,2,16,14,2,3620.00,7240.00
3832,7691,3,19,26,1,2640.00,2640.00
3833,7692,6,25,36,1,829.00,829.00
3833,7693,3,19,24,1,5179.00,5179.00
3834,7694,4,20,35,1,3150.00,3150.00
3835,7695,6,24,36,1,6264.00,6264.00
3835,7696,3,19,24,1,6109.00,6109.00
3835,7697,4,20,31,1,4057.00,4057.00
3836,7698,1,8,9,1,2855.00,2855.00
3836,7699,3,18,20,1,3734.00,3734.00
3837,7700,2,14,17,2,2381.00,4762.00
3838,7701,4,22,33,1,6807.00,6807.00
3838,7702,3,18,21,1,6370.00,6370.00
3838,7703,4,20,33,1,5081.00,5081.00
3839,7704,1,3,9,1,2618.00,2618.00
3839,7705,3,18,24,1,5920.00,5920.00
3839,7706,3,19,27,1,3851.00,3851.00
3840,7707,3,19,19,1,5480.00,5480.00
3841,7708,3,19,24,1,1123.00,1123.00
3841,7709,1,2,3,1,3669.00,3669.00
3842,7710,6,25,36,1,3979.00,3979.00
3842,7711,3,19,20,1,2283.00,2283.00
3842,7712,4,21,31,1,894.00,894.00
3843,7713,1,6,10,1,5004.00,5004.00
3843,7714,1,5,6,1,4322.00,4322.00
3844,7715,1,2,9,1,2013.00,2013.00
3844,7716,6,25,36,1,5475.00,5475.00
3844,7717,6,24,36,1,2798.00,2798.00
3845,7718,1,1,4,1,4282.00,4282.00
3845,7719,6,24,36,1,6566.00,6566.00
3846,7720,6,25,36,1,5066.00,5066.00
3847,7721,4,22,35,1,2702.00,2702.00
3847,7722,4,21,33,1,1988.00,1988.00
3847,7723,3,18,22,1,2750.00,2750.00
3848,7724,6,24,36,1,2139.00,2139.00
3848,7725,1,10,9,1,2352.00,2352.00
3848,7726,6,24,36,1,4994.00,4994.00
3849,7727,6,25,36,1,1118.00,1118.00
3849,7728,2,11,13,2,1233.00,2466.00
3849,7729,6,24,36,1,1587.00,1587.00
3850,7730,6,25,36,1,3836.00,3836.00
3850,7731,6,24,36,1,4528.00,4528.00
3851,7732,6,25,36,1,3586.00,3586.00
3852,7733,3,19,27,1,2254.00,2254.00
3853,7734,3,18,29,1,4807.00,4807.00
3854,7735,3,19,27,1,3494.00,3494.00
3855,7736,3,19,24,1,5749.00,5749.00
3855,7737,6,25,36,1,5012.00,5012.00
3856,7738,1,9,3,1,6219.00,6219.00
3856,7739,3,18,28,1,3775.00,3775.00
3857,7740,1,7,11,1,3369.00,3369.00
3858,7741,4,20,35,1,5163.00,5163.00
3858,7742,2,11,16,2,4849.00,9698.00
3858,7743,4,21,32,1,2682.00,2682.00
3859,7744,2,16,15,2,6980.00,13960.00
3859,7745,4,22,33,1,4232.00,4232.00
3859,7746,6,24,36,1,2677.00,2677.00
3860,7747,6,25,36,1,1781.00,1781.00
3860,7748,3,18,28,1,4862.00,4862.00
3860,7749,2,14,16,2,3654.00,7308.00
3861,7750,3,18,24,1,1286.00,1286.00
3861,7751,2,13,14,2,2309.00,4618.00
3861,7752,4,20,34,1,6782.00,6782.00
3862,7753,1,3,6,1,6652.00,6652.00
3862,7754,1,7,5,1,3050.00,3050.00
3863,7755,3,18,29,1,6225.00,6225.00
3863,7756,6,24,36,1,5300.00,5300.00
3864,7757,6,25,36,1,3084.00,3084.00
3864,7758,3,18,28,1,6963.00,6963.00
3864,7759,1,5,8,1,5785.00,5785.00
3865,7760,4,21,31,1,5002.00,5002.00
3865,7761,3,18,27,1,4991.00,4991.00
3866,7762,3,18,28,1,2057.00,2057.00
3866,7763,2,11,12,2,5246.00,10492.00
3866,7764,3,18,22,1,6386.00,6386.00
3867,7765,6,25,36,1,4723.00,4723.00
3867,7766,4,20,30,1,4628.00,4628.00
3867,7767,3,19,28,1,5048.00,5048.00
3868,7768,4,22,32,1,3259.00,3259.00
3868,7769,6,25,36,1,4035.00,4035.00
3869,7770,4,22,33,1,6580.00,6580.00
3869,7771,1,9,3,1,3603.00,3603.00
3869,7772,1,5,11,1,3730.00,3730.00
3870,7773,6,25,36,1,519.00,519.00
3871,7774,4,21,31,1,3139.00,3139.00
3872,7775,4,21,31,1,2590.00,2590.00
3873,7776,2,17,14,2,2592.00,5184.00
3873,7777,3,18,23,1,3667.00,3667.00
3873,7778,3,18,28,1,4425.00,4425.00
3874,7779,4,22,32,1,2490.00,2490.00
3875,7780,2,16,13,2,2832.00,5664.00
3875,7781,1,1,1,1,2191.00,2191.00
3875,7782,2,13,16,2,1057.00,2114.00
3876,7783,3,18,27,1,5381.00,5381.00
3876,7784,2,17,13,2,1748.00,3496.00
3877,7785,2,11,17,2,6274.00,12548.00
3878,7786,6,25,36,1,4248.00,4248.00
3878,7787,4,21,30,1,2485.00,2485.00
3879,7788,1,1,3,1,5245.00,5245.00
3880,7789,4,22,35,1,6080.00,6080.00
3881,7790,4,22,32,1,3677.00,3677.00
3881,7791,4,20,30,1,3465.00,3465.00
3882,7792,1,8,8,1,569.00,569.00
3882,7793,2,15,13,2,2820.00,5640.00
3882,7794,6,24,36,1,3208.00,3208.00
3883,7795,6,25,36,1,6545.00,6545.00
3883,7796,3,18,20,1,5404.00,5404.00
3883,7797,3,18,29,1,4266.00,4266.00
3884,7798,3,19,28,1,6669.00,6669.00
3884,7799,6,25,36,1,502.00,502.00
3885,7800,2,13,14,2,2879.00,5758.00
3886,7801,2,17,18,2,5786.00,11572.00
3886,7802,2,12,17,2,4663.00,9326.00
3886,7803,4,20,31,1,2504.00,2504.00
3887,7804,6,24,36,1,5813.00,5813.00
3888,7805,3,18,20,1,554.00,554.00
3888,7806,6,25,36,1,3019.00,3019.00
3889,7807,6,24,36,1,6484.00,6484.00
3890,7808,3,19,24,1,5794.00,5794.00
3890,7809,2,11,15,2,3935.00,7870.00
3890,7810,3,18,24,1,4118.00,4118.00
3891,7811,6,24,36,1,6648.00,6648.00
3891,7812,4,22,30,1,1712.00,1712.00
3892,7813,4,20,34,1,6336.00,6336.00
3892,7814,3,19,20,1,2013.00,2013.00
3892,7815,3,19,28,1,2208.00,2208.00
3893,7816,3,19,22,1,4701.00,4701.00
3893,7817,6,24,36,1,1080.00,1080.00
3893,7818,3,19,28,1,5983.00,5983.00
3894,7819,1,1,6,1,2881.00,2881.00
3894,7820,3,19,20,1,6195.00,6195.00
3895,7821,2,16,13,2,2145.00,4290.00
3896,7822,6,24,36,1,4874.00,4874.00
3896,7823,6,24,36,1,3835.00,3835.00
3897,7824,3,18,24,1,4686.00,4686.00
3897,7825,1,2,9,1,4884.00,4884.00
3898,7826,3,18,22,1,5285.00,5285.00
3899,7827,3,19,28,1,3515.00,3515.00
3900,7828,6,25,36,1,4702.00,4702.00
3900,7829,2,17,14,2,4399.00,8798.00
3901,7830,4,22,32,1,4857.00,4857.00
3901,7831,3,18,23,1,6486.00,6486.00
3901,7832,4,21,33,1,1037.00,1037.00
3902,7833,4,22,35,1,3455.00,3455.00
3902,7834,3,18,28,1,2875.00,2875.00
3903,7835,3,18,29,1,3460.00,3460.00
3903,7836,2,13,17,2,1575.00,3150.00
3903,7837,4,20,31,1,4340.00,4340.00
3904,7838,2,15,12,2,1603.00,3206.00
3904,7839,4,22,35,1,6173.00,6173.00
3905,7840,1,1,1,1,4129.00,4129.00
3906,7841,3,19,21,1,1162.00,1162.00
3907,7842,1,3,4,1,3012.00,3012.00
3907,7843,1,1,11,1,2014.00,2014.00
3908,7844,2,16,12,2,5159.00,10318.00
3908,7845,6,25,36,1,3856.00,3856.00
3909,7846,3,19,23,1,2277.00,2277.00
3909,7847,2,11,13,2,4484.00,8968.00
3909,7848,3,18,26,1,6767.00,6767.00
3910,7849,2,17,16,2,4895.00,9790.00
3911,7850,1,8,8,1,6380.00,6380.00
3912,7851,3,18,25,1,5692.00,5692.00
3912,7852,4,21,31,1,1967.00,1967.00
3912,7853,2,16,12,2,2540.00,5080.00
3913,7854,1,10,5,1,3067.00,3067.00
3914,7855,4,21,31,1,1434.00,1434.00
3914,7856,2,16,17,2,6175.00,12350.00
3915,7857,1,5,5,1,577.00,577.00
3916,7858,2,14,12,2,1691.00,3382.00
3916,7859,4,20,33,1,1331.00,1331.00
3917,7860,4,22,30,1,2365.00,2365.00
3917,7861,3,18,28,1,4621.00,4621.00
3917,7862,6,25,36,1,5084.00,5084.00
3918,7863,3,19,19,1,5407.00,5407.00
3919,7864,1,4,7,1,646.00,646.00
3919,7865,4,22,35,1,2894.00,2894.00
3919,7866,4,22,32,1,4186.00,4186.00
3920,7867,2,15,12,2,5692.00,11384.00
3921,7868,2,15,17,2,1192.00,2384.00
3922,7869,3,18,21,1,6095.00,6095.00
3923,7870,6,24,36,1,5341.00,5341.00
3923,7871,4,21,34,1,5093.00,5093.00
3924,7872,4,22,35,1,6313.00,6313.00
3925,7873,2,12,17,2,6281.00,12562.00
3926,7874,3,19,19,1,6639.00,6639.00
3926,7875,2,17,16,2,5190.00,10380.00
3927,7876,2,16,12,2,1078.00,2156.00
3927,7877,6,24,36,1,6221.00,6221.00
3928,7878,3,18,21,1,4391.00,4391.00
3929,7879,2,13,16,2,639.00,1278.00
3929,7880,2,16,13,2,2058.00,4116.00
3929,7881,6,24,36,1,3876.00,3876.00
3930,7882,6,25,36,1,721.00,721.00
3930,7883,2,12,17,2,1009.00,2018.00
3930,7884,6,25,36,1,4663.00,4663.00
3931,7885,1,6,9,1,1496.00,1496.00
3932,7886,2,16,16,2,6910.00,13820.00
3932,7887,4,20,31,1,3063.00,3063.00
3932,7888,4,22,35,1,3972.00,3972.00
3933,7889,3,18,23,1,2123.00,2123.00
3933,7890,6,24,36,1,6868.00,6868.00
3933,7891,4,21,32,1,943.00,943.00
3934,7892,1,10,9,1,4904.00,4904.00
3935,7893,4,22,31,1,2613.00,2613.00
3936,7894,1,2,11,1,6499.00,6499.00
3937,7895,6,25,36,1,6706.00,6706.00
3937,7896,3,19,21,1,2510.00,2510.00
3938,7897,1,1,2,1,3337.00,3337.00
3939,7898,2,16,16,2,3206.00,6412.00
3939,7899,4,20,35,1,5672.00,5672.00
3940,7900,3,18,21,1,5219.00,5219.00
3940,7901,6,24,36,1,2583.00,2583.00
3940,7902,1,3,2,1,6590.00,6590.00
3941,7903,6,24,36,1,1913.00,1913.00
3941,7904,3,19,28,1,2870.00,2870.00
3941,7905,4,21,34,1,934.00,934.00
3942,7906,3,18,20,1,2688.00,2688.00
3942,7907,6,24,36,1,2677.00,2677.00
3942,7908,1,2,3,1,5502.00,5502.00
3943,7909,6,24,36,1,1649.00,1649.00
3944,7910,4,22,34,1,1509.00,1509.00
3945,7911,2,17,16,2,3037.00,6074.00
3946,7912,4,21,32,1,1745.00,1745.00
3947,7913,4,21,32,1,1496.00,1496.00
3947,7914,2,15,14,2,2452.00,4904.00
3947,7915,3,19,21,1,1431.00,1431.00
3948,7916,6,25,36,1,3509.00,3509.00
3948,7917,1,6,10,1,3098.00,3098.00
3949,7918,1,5,4,1,1512.00,1512.00
3950,7919,2,13,13,2,5097.00,10194.00
3951,7920,4,20,30,1,5884.00,5884.00
3951,7921,3,19,24,1,3166.00,3166.00
3951,7922,3,18,29,1,4439.00,4439.00
3952,7923,1,3,6,1,5610.00,5610.00
3952,7924,6,24,36,1,4441.00,4441.00
3952,7925,3,18,29,1,1002.00,1002.00
3953,7926,1,8,9,1,4284.00,4284.00
3954,7927,1,1,8,1,1757.00,1757.00
3954,7928,6,24,36,1,3263.00,3263.00
3954,7929,1,9,7,1,4492.00,4492.00
3955,7930,6,25,36,1,1907.00,1907.00
3955,7931,2,17,12,2,5180.00,10360.00
3956,7932,1,6,11,1,5730.00,5730.00
3956,7933,4,21,34,1,4512.00,4512.00
3957,7934,4,20,30,1,5719.00,5719.00
3957,7935,2,16,17,2,2835.00,5670.00
3957,7936,3,19,19,1,6875.00,6875.00
3958,7937,1,10,6,1,3213.00,3213.00
3958,7938,1,3,5,1,3382.00,3382.00
3959,7939,2,12,13,2,4710.00,9420.00
3959,7940,6,25,36,1,4599.00,4599.00
3959,7941,1,4,9,1,5456.00,5456.00
3960,7942,6,24,36,1,2577.00,2577.00
3960,7943,2,17,12,2,4969.00,9938.00
3961,7944,6,25,36,1,2148.00,2148.00
3962,7945,6,25,36,1,5778.00,5778.00
3963,7946,6,24,36,1,5194.00,5194.00
3963,7947,6,24,36,1,6114.00,6114.00
3963,7948,1,3,6,1,5072.00,5072.00
3964,7949,1,2,9,1,3876.00,3876.00
3964,7950,3,19,21,1,4551.00,4551.00
3965,7951,4,20,33,1,1193.00,1193.00
3966,7952,6,25,36,1,2007.00,2007.00
3967,7953,4,21,34,1,3326.00,3326.00
3968,7954,2,15,14,2,1976.00,3952.00
3968,7955,6,24,36,1,2790.00,2790.00
3969,7956,3,18,29,1,2067.00,2067.00
3969,7957,2,12,15,2,2117.00,4234.00
3970,7958,4,22,31,1,1329.00,1329.00
3970,7959,6,25,36,1,3021.00,3021.00
3970,7960,2,15,14,2,1908.00,3816.00
3971,7961,6,25,36,1,4698.00,4698.00
3972,7962,2,14,18,2,929.00,1858.00
3973,7963,2,14,16,2,3474.00,6948.00
3973,7964,6,25,36,1,3810.00,3810.00
3974,7965,4,21,33,1,5195.00,5195.00
3974,7966,1,8,9,1,4552.00,4552.00
3975,7967,2,12,13,2,1557.00,3114.00
3975,7968,3,18,20,1,1639.00,1639.00
3975,7969,3,19,20,1,1687.00,1687.00
3976,7970,4,20,35,1,1381.00,1381.00
3976,7971,6,25,36,1,5758.00,5758.00
3977,7972,4,22,34,1,3382.00,3382.00
3977,7973,1,4,11,1,3261.00,3261.00
3978,7974,4,20,30,1,6338.00,6338.00
3979,7975,6,24,36,1,1227.00,1227.00
3979,7976,2,12,12,2,3991.00,7982.00
3979,7977,3,19,20,1,2835.00,2835.00
3980,7978,6,24,36,1,1636.00,1636.00
3980,7979,4,21,33,1,4489.00,4489.00
3981,7980,3,19,19,1,3750.00,3750.00
3981,7981,6,25,36,1,2140.00,2140.00
3981,7982,6,24,36,1,6422.00,6422.00
3982,7983,4,22,30,1,5669.00,5669.00
3982,7984,1,7,5,1,4991.00,4991.00
3983,7985,3,19,19,1,2615.00,2615.00
3983,7986,4,22,30,1,2710.00,2710.00
3983,7987,6,25,36,1,5928.00,5928.00
3984,7988,1,1,5,1,2335.00,2335.00
3985,7989,3,19,24,1,671.00,671.00
3985,7990,4,21,32,1,3610.00,3610.00
3985,7991,2,17,15,2,5818.00,11636.00
3986,7992,2,11,16,2,3174.00,6348.00
3986,7993,6,24,36,1,1671.00,1671.00
3986,7994,4,22,31,1,5037.00,5037.00
3987,7995,1,6,10,1,4223.00,4223.00
3988,7996,4,21,30,1,1595.00,1595.00
3988,7997,4,22,32,1,3075.00,3075.00
3988,7998,1,6,10,1,4514.00,4514.00
3989,7999,2,11,12,2,1216.00,2432.00
3989,8000,2,14,12,2,3820.00,7640.00
3989,8001,4,20,31,1,5106.00,5106.00
3990,8002,1,1,6,1,2088.00,2088.00
3991,8003,1,5,1,1,3416.00,3416.00
3992,8004,2,13,16,2,2654.00,5308.00
3993,8005,6,25,36,1,4272.00,4272.00
3993,8006,6,25,36,1,1970.00,1970.00
3993,8007,3,18,25,1,3334.00,3334.00
3994,8008,2,16,16,2,4384.00,8768.00
3995,8009,6,24,36,1,744.00,744.00
3995,8010,4,20,31,1,2455.00,2455.00
3996,8011,4,22,33,1,1848.00,1848.00
3997,8012,4,21,34,1,2218.00,2218.00
3997,8013,3,19,23,1,1477.00,1477.00
3997,8014,4,21,31,1,3149.00,3149.00
3998,8015,4,21,31,1,6758.00,6758.00
3998,8016,6,25,36,1,3432.00,3432.00
3999,8017,6,24,36,1,4544.00,4544.00
3999,8018,6,24,36,1,5398.00,5398.00
4000,8019,4,20,32,1,6908.00,6908.00
4001,8020,2,11,17,2,3631.00,7262.00
4001,8021,6,24,36,1,5060.00,5060.00
4002,8022,2,12,14,2,4205.00,8410.00
4002,8023,3,18,24,1,1124.00,1124.00
4003,8024,3,19,20,1,6283.00,6283.00
4004,8025,6,25,36,1,946.00,946.00
4004,8026,2,13,14,2,2821.00,5642.00
4005,8027,4,20,32,1,5319.00,5319.00
4005,8028,2,14,12,2,5248.00,10496.00
4006,8029,1,6,1,1,2712.00,2712.00
4007,8030,1,4,4,1,6776.00,6776.00
4008,8031,2,13,14,2,4866.00,9732.00
4008,8032,2,16,15,2,6419.00,12838.00
4008,8033,3,19,29,1,4782.00,4782.00
4009,8034,2,15,13,2,6242.00,12484.00
4009,8035,4,21,33,1,1380.00,1380.00
4009,8036,1,3,6,1,6854.00,6854.00
4010,8037,2,12,18,2,6274.00,12548.00
4010,8038,1,10,11,1,805.00,805.00
4011,8039,2,13,17,2,6243.00,12486.00
4011,8040,3,18,25,1,5807.00,5807.00
4011,8041,2,12,13,2,6255.00,12510.00
4012,8042,2,15,14,2,948.00,1896.00
4013,8043,4,21,31,1,676.00,676.00
4014,8044,3,18,25,1,1387.00,1387.00
4014,8045,3,18,21,1,518.00,518.00
4015,8046,3,19,26,1,3569.00,3569.00
4015,8047,4,20,33,1,2968.00,2968.00
4016,8048,4,22,33,1,4043.00,4043.00
4017,8049,3,19,25,1,3880.00,3880.00
4018,8050,1,3,8,1,2735.00,2735.00
4019,8051,1,7,8,1,5116.00,5116.00
4019,8052,3,18,25,1,2293.00,2293.00
4019,8053,6,24,36,1,4230.00,4230.00
4020,8054,3,19,29,1,6161.00,6161.00
4020,8055,6,24,36,1,6610.00,6610.00
4020,8056,2,13,17,2,6730.00,13460.00
4021,8057,6,24,36,1,625.00,625.00
4021,8058,3,18,19,1,1891.00,1891.00
4022,8059,1,7,7,1,3716.00,3716.00
4022,8060,4,20,31,1,3873.00,3873.00
4023,8061,1,2,3,1,6907.00,6907.00
4023,8062,1,8,6,1,5738.00,5738.00
4024,8063,2,17,18,2,2077.00,4154.00
4025,8064,3,18,26,1,3946.00,3946.00
4025,8065,6,25,36,1,6316.00,6316.00
4026,8066,2,17,17,2,4989.00,9978.00
4027,8067,2,16,12,2,962.00,1924.00
4027,8068,4,21,32,1,5966.00,5966.00
4027,8069,4,22,30,1,4228.00,4228.00
4028,8070,6,24,36,1,1853.00,1853.00
4028,8071,4,22,31,1,6694.00,6694.00
4028,8072,1,1,9,1,2040.00,2040.00
4029,8073,3,19,28,1,5971.00,5971.00
4029,8074,6,25,36,1,912.00,912.00
4030,8075,6,24,36,1,6212.00,6212.00
4031,8076,3,19,24,1,1182.00,1182.00
4031,8077,2,16,18,2,3514.00,7028.00
4032,8078,3,19,19,1,2838.00,2838.00
4032,8079,6,24,36,1,3606.00,3606.00
4033,8080,4,22,32,1,5904.00,5904.00
4033,8081,1,5,10,1,3648.00,3648.00
4034,8082,1,7,3,1,3215.00,3215.00
4035,8083,6,24,36,1,5908.00,5908.00
4035,8084,4,22,33,1,681.00,681.00
4035,8085,3,19,21,1,1589.00,1589.00
4036,8086,4,21,30,1,2327.00,2327.00
4037,8087,6,25,36,1,955.00,955.00
4037,8088,6,25,36,1,2856.00,2856.00
4037,8089,4,22,30,1,1690.00,1690.00
4038,8090,6,24,36,1,2358.00,2358.00
4039,8091,3,18,20,1,2132.00,2132.00
4040,8092,3,19,19,1,2980.00,2980.00
4040,8093,2,13,17,2,2087.00,4174.00
4040,8094,6,24,36,1,1231.00,1231.00
4041,8095,6,24,36,1,4905.00,4905.00
4041,8096,1,5,6,1,5321.00,5321.00
4041,8097,1,7,9,1,3917.00,3917.00
4042,8098,2,13,12,2,6639.00,13278.00
4042,8099,4,21,32,1,4646.00,4646.00
4042,8100,2,15,15,2,5796.00,11592.00
4043,8101,1,1,4,1,946.00,946.00
4043,8102,1,8,2,1,4041.00,4041.00
4044,8103,1,4,1,1,4831.00,4831.00
4044,8104,1,9,9,1,5558.00,5558.00
4045,8105,2,14,16,2,2109.00,4218.00
4045,8106,2,14,15,2,2497.00,4994.00
4045,8107,3,19,29,1,3773.00,3773.00
4046,8108,2,11,16,2,3008.00,6016.00
4047,8109,1,7,8,1,4608.00,4608.00
4047,8110,3,18,19,1,684.00,684.00
4048,8111,1,9,8,1,4600.00,4600.00
4048,8112,6,25,36,1,3957.00,3957.00
4049,8113,6,24,36,1,4618.00,4618.00
4050,8114,4,22,35,1,4468.00,4468.00
4050,8115,2,16,17,2,4702.00,9404.00
4051,8116,4,20,30,1,1503.00,1503.00
4052,8117,3,18,29,1,3930.00,3930.00
4052,8118,3,18,28,1,626.00,626.00
4053,8119,2,12,15,2,6701.00,13402.00
4054,8120,2,17,12,2,4957.00,9914.00
4054,8121,2,15,16,2,2746.00,5492.00
4055,8122,1,2,3,1,3388.00,3388.00
4055,8123,3,19,27,1,3927.00,3927.00
4056,8124,6,24,36,1,3012.00,3012.00
4056,8125,4,22,34,1,4779.00,4779.00
4056,8126,2,16,17,2,5736.00,11472.00
4057,8127,3,19,24,1,4338.00,4338.00
4057,8128,1,8,10,1,1044.00,1044.00
4058,8129,3,18,19,1,4400.00,4400.00
4059,8130,3,19,24,1,1374.00,1374.00
4060,8131,6,25,36,1,2983.00,2983.00
4060,8132,6,25,36,1,1343.00,1343.00
4061,8133,2,11,13,2,3349.00,6698.00
4061,8134,6,25,36,1,3786.00,3786.00
4062,8135,3,18,25,1,5854.00,5854.00
4062,8136,1,5,9,1,1305.00,1305.00
4062,8137,4,20,30,1,3190.00,3190.00
4063,8138,4,22,30,1,614.00,614.00
4063,8139,6,25,36,1,1705.00,1705.00
4064,8140,1,5,3,1,960.00,960.00
4065,8141,1,7,1,1,2528.00,2528.00
4065,8142,4,20,35,1,6268.00,6268.00
4065,8143,2,12,14,2,2266.00,4532.00
4066,8144,1,1,8,1,4105.00,4105.00
4066,8145,4,22,31,1,2781.00,2781.00
4066,8146,3,18,28,1,1498.00,1498.00
4067,8147,2,13,18,2,3807.00,7614.00
4068,8148,1,1,2,1,4630.00,4630.00
4068,8149,6,24,36,1,5323.00,5323.00
4069,8150,4,22,33,1,5933.00,5933.00
4069,8151,1,5,4,1,6178.00,6178.00
4070,8152,4,22,31,1,6016.00,6016.00
4071,8153,6,24,36,1,4775.00,4775.00
4071,8154,2,15,18,2,2972.00,5944.00
4071,8155,3,19,25,1,4101.00,4101.00
4072,8156,2,14,14,2,6166.00,12332.00
4072,8157,2,17,16,2,6825.00,13650.00
4072,8158,2,17,15,2,965.00,1930.00
4073,8159,6,25,36,1,2227.00,2227.00
4073,8160,2,11,15,2,3857.00,7714.00
4073,8161,2,15,17,2,3230.00,6460.00
4074,8162,6,25,36,1,3356.00,3356.00
4075,8163,6,24,36,1,649.00,649.00
4075,8164,3,19,29,1,3407.00,3407.00
4075,8165,3,18,29,1,3660.00,3660.00
4076,8166,6,25,36,1,5491.00,5491.00
4076,8167,2,12,16,2,3809.00,7618.00
4077,8168,1,1,10,1,3274.00,3274.00
4077,8169,2,12,16,2,3392.00,6784.00
4078,8170,2,11,15,2,3801.00,7602.00
4078,8171,3,19,24,1,5781.00,5781.00
4079,8172,1,2,3,1,861.00,861.00
4080,8173,1,7,4,1,6341.00,6341.00
4081,8174,6,25,36,1,5278.00,5278.00
4082,8175,6,24,36,1,3506.00,3506.00
4082,8176,1,9,7,1,6241.00,6241.00
4082,8177,3,19,21,1,5922.00,5922.00
4083,8178,4,22,32,1,3326.00,3326.00
4084,8179,1,7,1,1,779.00,779.00
4085,8180,3,19,27,1,5890.00,5890.00
4085,8181,3,18,29,1,4434.00,4434.00
4086,8182,1,5,6,1,5066.00,5066.00
4086,8183,1,4,1,1,4583.00,4583.00
4087,8184,4,20,33,1,4631.00,4631.00
4087,8185,3,18,26,1,2389.00,2389.00
4088,8186,6,25,36,1,6193.00,6193.00
4089,8187,6,25,36,1,3000.00,3000.00
4090,8188,2,13,12,2,4995.00,9990.00
4091,8189,1,7,3,1,2707.00,2707.00
4091,8190,6,25,36,1,5499.00,5499.00
4091,8191,4,21,33,1,3783.00,3783.00
4092,8192,1,5,9,1,2922.00,2922.00
4092,8193,1,7,8,1,3557.00,3557.00
4093,8194,1,1,1,1,1470.00,1470.00
4093,8195,4,20,30,1,1281.00,1281.00
4094,8196,1,6,9,1,5262.00,5262.00
4094,8197,6,25,36,1,6450.00,6450.00
4094,8198,6,25,36,1,6797.00,6797.00
4095,8199,2,15,14,2,2343.00,4686.00
4095,8200,2,16,17,2,1781.00,3562.00
4096,8201,6,24,36,1,2746.00,2746.00
4096,8202,3,19,22,1,6192.00,6192.00
4097,8203,1,9,11,1,6252.00,6252.00
4098,8204,1,2,11,1,806.00,806.00
4098,8205,6,25,36,1,6243.00,6243.00
4098,8206,2,12,17,2,4579.00,9158.00
4099,8207,6,24,36,1,1949.00,1949.00
4100,8208,2,14,14,2,6029.00,12058.00
4101,8209,6,25,36,1,3290.00,3290.00
4102,8210,3,19,28,1,6999.00,6999.00
4103,8211,3,19,22,1,1674.00,1674.00
4103,8212,6,24,36,1,3354.00,3354.00
4104,8213,3,18,25,1,2804.00,2804.00
4105,8214,4,22,31,1,4288.00,4288.00
4106,8215,3,18,28,1,6125.00,6125.00
4106,8216,2,16,12,2,2868.00,5736.00
4106,8217,4,22,30,1,2213.00,2213.00
4107,8218,1,5,8,1,5603.00,5603.00
4107,8219,3,18,29,1,6742.00,6742.00
4107,8220,4,21,30,1,6608.00,6608.00
4108,8221,4,22,35,1,2744.00,2744.00
4108,8222,4,22,33,1,3291.00,3291.00
4108,8223,4,20,34,1,4238.00,4238.00
4109,8224,4,22,35,1,516.00,516.00
4110,8225,1,2,3,1,6335.00,6335.00
4110,8226,4,21,30,1,6137.00,6137.00
4111,8227,1,7,5,1,5737.00,5737.00
4111,8228,4,22,30,1,3159.00,3159.00
4112,8229,6,25,36,1,1388.00,1388.00
4113,8230,2,16,17,2,5342.00,10684.00
4113,8231,4,21,30,1,2587.00,2587.00
4113,8232,3,19,23,1,2863.00,2863.00
4114,8233,1,10,7,1,6993.00,6993.00
4114,8234,1,6,9,1,6673.00,6673.00
4114,8235,3,19,26,1,1636.00,1636.00
4115,8236,4,22,30,1,3073.00,3073.00
4115,8237,6,25,36,1,3513.00,3513.00
4116,8238,2,11,17,2,2962.00,5924.00
4117,8239,6,25,36,1,4442.00,4442.00
4118,8240,6,24,36,1,6909.00,6909.00
4118,8241,6,24,36,1,2368.00,2368.00
4118,8242,1,3,10,1,5268.00,5268.00
4119,8243,1,7,2,1,4922.00,4922.00
4120,8244,3,18,20,1,860.00,860.00
4120,8245,4,22,30,1,6723.00,6723.00
4121,8246,3,18,26,1,4925.00,4925.00
4122,8247,4,20,33,1,5676.00,5676.00
4123,8248,6,24,36,1,5869.00,5869.00
4123,8249,4,20,32,1,784.00,784.00
4123,8250,2,13,15,2,3715.00,7430.00
4124,8251,6,25,36,1,6583.00,6583.00
4124,8252,4,22,33,1,5078.00,5078.00
4125,8253,3,18,20,1,5479.00,5479.00
4125,8254,2,12,15,2,5996.00,11992.00
4126,8255,4,22,33,1,2607.00,2607.00
4127,8256,4,22,33,1,5030.00,5030.00
4127,8257,6,25,36,1,2750.00,2750.00
4127,8258,1,7,10,1,5323.00,5323.00
4128,8259,3,19,23,1,3558.00,3558.00
4129,8260,3,19,26,1,1449.00,1449.00
4130,8261,2,11,15,2,1312.00,2624.00
4130,8262,3,18,24,1,3303.00,3303.00
4130,8263,4,20,33,1,2730.00,2730.00
4131,8264,6,25,36,1,3066.00,3066.00
