invoice_id,customer_id,staff_id,invoice_date,payment_mode,total_amount_items,total_tax,discount_amount,final_bill_amount
3678,5931,6,"2025-11-21 00:00:00",Cash,15278.00,164.00,0.00,15442.00
3679,1322,11,"2025-11-04 00:00:00",Cash,17111.00,180.00,0.00,17291.00
3680,2592,13,"2025-03-26 00:00:00",Cash,12511.00,359.00,0.00,12870.00
3681,102,15,"2025-04-06 00:00:00",Cash,8601.00,271.00,0.00,8872.00
3682,3411,15,"2025-03-06 00:00:00",UPI,12412.00,258.00,0.00,12670.00
3683,2134,16,"2025-10-23 00:00:00",Cash,17213.00,264.00,0.00,17477.00
3684,3378,8,"2025-07-01 00:00:00",Cash,8605.00,184.00,0.00,8789.00
3685,7182,2,"2025-09-19 00:00:00",Cash,20425.00,479.00,0.00,20904.00
3686,6367,18,"2025-09-29 00:00:00",UPI,15073.00,252.00,0.00,15325.00
3687,4300,10,"2025-10-18 00:00:00",Cash,722.00,215.00,0.00,937.00
3688,6897,7,"2025-12-13 00:00:00",Card,1976.00,325.00,0.00,2301.00
3689,4256,1,"2025-03-27 00:00:00",UPI,1686.00,434.00,0.00,2120.00
3690,6019,10,"2025-02-10 00:00:00",UPI,4636.00,421.00,0.00,5057.00
3691,7021,19,"2025-01-17 00:00:00",Cash,4168.00,400.00,0.00,4568.00
3692,7509,4,"2025-06-06 00:00:00",UPI,6504.00,272.00,0.00,6776.00
3693,2508,18,"2025-04-21 00:00:00",UPI,5340.00,341.00,0.00,5681.00
3694,2929,15,"2025-03-22 00:00:00",UPI,16526.00,258.00,0.00,16784.00
3695,619,1,"2025-09-09 00:00:00",UPI,14149.00,198.00,0.00,14347.00
3696,2022,1,"2025-03-29 00:00:00",UPI,9706.00,380.00,0.00,10086.00
3697,5176,13,"2025-03-20 00:00:00",Card,2324.00,286.00,0.00,2610.00
3698,5397,20,"2025-10-12 00:00:00",Cash,2212.00,235.00,0.00,2447.00
3699,5012,20,"2025-05-18 00:00:00",UPI,6955.00,377.00,0.00,7332.00
3700,733,10,"2025-12-06 00:00:00",UPI,1707.00,399.00,0.00,2106.00
3701,2871,19,"2025-07-11 00:00:00",Card,18290.00,378.00,0.00,18668.00
3702,5780,1,"2025-03-15 00:00:00",UPI,5410.00,470.00,0.00,5880.00
3703,6968,13,"2025-03-29 00:00:00",UPI,9498.00,462.00,0.00,9960.00
3704,4507,6,"2025-02-11 00:00:00",Cash,11253.00,160.00,0.00,11413.00
3705,7111,14,"2025-03-19 00:00:00",Cash,11346.00,192.00,0.00,11538.00
3706,7098,7,"2025-05-31 00:00:00",UPI,6463.00,250.00,0.00,6713.00
3707,2315,18,"2025-07-18 00:00:00",Cash,6842.00,316.00,0.00,7158.00
3708,3728,13,"2025-11-19 00:00:00",UPI,4571.00,412.00,0.00,4983.00
3709,1973,4,"2025-12-03 00:00:00",UPI,13992.00,314.00,0.00,14306.00
3710,2237,12,"2025-04-21 00:00:00",Card,5452.00,337.00,0.00,5789.00
3711,4538,1,"2025-04-30 00:00:00",Cash,6662.00,240.00,0.00,6902.00
3712,3836,5,"2025-12-12 00:00:00",UPI,10480.00,255.00,0.00,10735.00
3713,6655,16,"2025-02-10 00:00:00",UPI,2962.00,239.00,0.00,3201.00
3714,3071,7,"2025-11-09 00:00:00",UPI,4750.00,182.00,0.00,4932.00
3715,6731,16,"2025-07-05 00:00:00",Cash,12995.00,464.00,0.00,13459.00
3716,2074,20,"2025-06-02 00:00:00",UPI,12577.00,225.00,0.00,12802.00
3717,1306,17,"2025-07-19 00:00:00",Card,2228.00,417.00,0.00,2645.00
3718,6114,13,"2025-06-20 00:00:00",UPI,3038.00,178.00,0.00,3216.00
3719,1630,18,"2025-12-19 00:00:00",Card,5814.00,488.00,0.00,6302.00
3720,1995,6,"2025-07-01 00:00:00",UPI,4157.00,453.00,0.00,4610.00
3721,1738,20,"2025-08-26 00:00:00",Cash,12967.00,315.00,0.00,13282.00
3722,7739,7,"2025-06-12 00:00:00",UPI,12171.00,412.00,0.00,12583.00
3723,7714,15,"2025-07-12 00:00:00",UPI,2321.00,261.00,0.00,2582.00
3724,4850,8,"2025-04-15 00:00:00",Cash,7296.00,163.00,0.00,7459.00
3725,2371,17,"2025-04-21 00:00:00",Card,1346.00,191.00,0.00,1537.00
3726,4243,14,"2025-06-12 00:00:00",UPI,18600.00,454.00,0.00,19054.00
3727,4914,19,"2025-07-30 00:00:00",Cash,13112.00,443.00,0.00,13555.00
3728,2393,11,"2025-07-16 00:00:00",Cash,13258.00,336.00,0.00,13594.00
3729,1792,6,"2025-08-11 00:00:00",UPI,14010.00,453.00,0.00,14463.00
3730,1461,15,"2025-10-09 00:00:00",UPI,2174.00,419.00,0.00,2593.00
3731,3778,14,"2025-10-29 00:00:00",Card,5306.00,483.00,0.00,5789.00
3732,7840,5,"2025-02-06 00:00:00",Cash,4335.00,357.00,0.00,4692.00
3733,4573,8,"2025-05-06 00:00:00",Cash,7523.00,156.00,0.00,7679.00
3734,1887,10,"2025-03-16 00:00:00",UPI,12269.00,154.00,0.00,12423.00
3735,244,17,"2025-12-15 00:00:00",UPI,20098.00,331.00,0.00,20429.00
3736,478,14,"2025-03-22 00:00:00",Cash,3585.00,337.00,0.00,3922.00
3737,2654,14,"2025-07-19 00:00:00",UPI,1712.00,261.00,0.00,1973.00
3738,2100,6,"2025-01-11 00:00:00",Cash,4384.00,413.00,0.00,4797.00
3739,4636,19,"2025-08-31 00:00:00",Card,8300.00,384.00,0.00,8684.00
3740,1725,1,"2025-04-16 00:00:00",Card,2147.00,380.00,0.00,2527.00
3741,6677,14,"2025-10-10 00:00:00",UPI,10699.00,385.00,0.00,11084.00
3742,5537,9,"2025-06-29 00:00:00",UPI,4711.00,444.00,0.00,5155.00
3743,700,12,"2025-04-29 00:00:00",Cash,16584.00,292.00,0.00,16876.00
3744,3660,2,"2025-05-14 00:00:00",UPI,5194.00,183.00,0.00,5377.00
3745,1692,12,"2025-01-29 00:00:00",UPI,6115.00,288.00,0.00,6403.00
3746,3662,3,"2025-09-18 00:00:00",Card,9262.00,224.00,0.00,9486.00
3747,7833,8,"2025-11-04 00:00:00",UPI,5824.00,270.00,0.00,6094.00
3748,4242,2,"2025-03-12 00:00:00",UPI,5899.00,251.00,0.00,6150.00
3749,4673,8,"2025-09-25 00:00:00",Card,8656.00,426.00,0.00,9082.00
3750,7554,4,"2025-12-23 00:00:00",Card,7106.00,481.00,0.00,7587.00
3751,2900,20,"2025-08-23 00:00:00",Cash,6467.00,230.00,0.00,6697.00
3752,5463,7,"2025-03-06 00:00:00",Card,2622.00,202.00,0.00,2824.00
3753,1313,9,"2025-03-18 00:00:00",Cash,15127.00,164.00,0.00,15291.00
3754,1192,1,"2025-12-09 00:00:00",Cash,5340.00,257.00,0.00,5597.00
3755,4440,4,"2025-09-05 00:00:00",UPI,15757.00,332.00,0.00,16089.00
3756,2937,5,"2025-09-20 00:00:00",Cash,16737.00,182.00,0.00,16919.00
3757,1306,3,"2025-06-15 00:00:00",UPI,24345.00,410.00,0.00,24755.00
3758,300,10,"2025-12-14 00:00:00",Card,4309.00,189.00,0.00,4498.00
3759,2260,12,"2025-01-16 00:00:00",UPI,1826.00,481.00,0.00,2307.00
3760,6492,7,"2025-05-10 00:00:00",Card,6963.00,361.00,0.00,7324.00
3761,7785,10,"2025-10-07 00:00:00",Cash,10700.00,183.00,0.00,10883.00
3762,3648,17,"2025-09-24 00:00:00",Card,6095.00,356.00,0.00,6451.00
3763,7138,20,"2025-05-27 00:00:00",Card,20508.00,179.00,0.00,20687.00
3764,5536,3,"2025-05-29 00:00:00",Card,12230.00,239.00,0.00,12469.00
3765,101,3,"2025-06-10 00:00:00",Cash,10368.00,391.00,0.00,10759.00
3766,4204,9,"2025-01-15 00:00:00",UPI,4846.00,247.00,0.00,5093.00
3767,6922,4,"2025-10-11 00:00:00",UPI,5428.00,156.00,0.00,5584.00
3768,7269,5,"2025-09-22 00:00:00",Card,8498.00,474.00,0.00,8972.00
3769,3005,1,"2025-03-15 00:00:00",UPI,10340.00,167.00,0.00,10507.00
3770,1558,4,"2025-03-08 00:00:00",Cash,18972.00,444.00,0.00,19416.00
3771,2371,13,"2025-08-20 00:00:00",UPI,6388.00,294.00,0.00,6682.00
3772,329,7,"2025-12-07 00:00:00",Cash,2840.00,337.00,0.00,3177.00
3773,4913,11,"2025-05-13 00:00:00",Cash,11266.00,287.00,0.00,11553.00
3774,3390,6,"2025-04-05 00:00:00",Cash,12047.00,357.00,0.00,12404.00
3775,5386,20,"2025-03-22 00:00:00",UPI,12511.00,178.00,0.00,12689.00
3776,6449,1,"2025-07-31 00:00:00",UPI,7269.00,390.00,0.00,7659.00
3777,4933,3,"2025-10-31 00:00:00",Cash,14144.00,280.00,0.00,14424.00
3778,1532,15,"2025-05-21 00:00:00",Card,24171.00,405.00,0.00,24576.00
3779,2771,12,"2025-06-10 00:00:00",Card,2960.00,186.00,0.00,3146.00
3780,3393,17,"2025-02-02 00:00:00",UPI,22096.00,263.00,0.00,22359.00
3781,2466,9,"2025-09-21 00:00:00",Cash,15703.00,249.00,0.00,15952.00
3782,4170,2,"2025-09-14 00:00:00",Cash,18094.00,410.00,0.00,18504.00
3783,2427,1,"2025-06-19 00:00:00",UPI,4121.00,465.00,0.00,4586.00
3784,893,8,"2025-06-27 00:00:00",Cash,4143.00,209.00,0.00,4352.00
3785,7938,12,"2025-12-09 00:00:00",Card,9589.00,389.00,0.00,9978.00
3786,7426,19,"2025-02-21 00:00:00",UPI,8873.00,477.00,0.00,9350.00
3787,3604,13,"2025-12-27 00:00:00",Cash,20059.00,417.00,0.00,20476.00
3788,7060,9,"2025-07-01 00:00:00",UPI,4863.00,488.00,0.00,5351.00
3789,3336,6,"2025-08-16 00:00:00",UPI,8215.00,175.00,0.00,8390.00
3790,70,2,"2025-08-05 00:00:00",Card,13636.00,467.00,0.00,14103.00
3791,403,9,"2025-03-16 00:00:00",Cash,18767.00,488.00,0.00,19255.00
3792,1231,16,"2025-01-12 00:00:00",UPI,1925.00,384.00,0.00,2309.00
3793,2208,11,"2025-05-30 00:00:00",Cash,4205.00,352.00,0.00,4557.00
3794,3080,7,"2025-01-12 00:00:00",Cash,3930.00,213.00,0.00,4143.00
3795,4153,19,"2026-01-09 00:00:00",UPI,10874.00,473.00,0.00,11347.00
3796,7184,19,"2025-12-20 00:00:00",Card,6709.00,371.00,0.00,7080.00
3797,4274,17,"2025-02-19 00:00:00",UPI,11100.00,374.00,0.00,11474.00
3798,7664,2,"2025-08-09 00:00:00",Cash,13493.00,348.00,0.00,13841.00
3799,666,5,"2025-07-11 00:00:00",Card,13528.00,397.00,0.00,13925.00
3800,6437,10,"2025-08-06 00:00:00",UPI,6348.00,317.00,0.00,6665.00
3801,7930,16,"2025-11-12 00:00:00",Cash,13145.00,378.00,0.00,13523.00
3802,1127,18,"2025-04-05 00:00:00",Card,2959.00,356.00,0.00,3315.00
3803,3175,1,"2025-01-23 00:00:00",Card,4884.00,439.00,0.00,5323.00
3804,7075,8,"2025-08-17 00:00:00",Card,1760.00,418.00,0.00,2178.00
3805,4451,16,"2025-12-21 00:00:00",UPI,7757.00,480.00,0.00,8237.00
3806,7996,3,"2025-09-26 00:00:00",UPI,2559.00,383.00,0.00,2942.00
3807,7587,4,"2025-02-28 00:00:00",Card,1263.00,431.00,0.00,1694.00
3808,639,12,"2025-06-23 00:00:00",Card,12138.00,231.00,0.00,12369.00
3809,2802,19,"2025-11-10 00:00:00",Card,21168.00,323.00,0.00,21491.00
3810,2333,6,"2025-06-18 00:00:00",Card,3569.00,188.00,0.00,3757.00
3811,7301,11,"2025-10-23 00:00:00",Card,11439.00,495.00,0.00,11934.00
3812,4079,3,"2025-08-12 00:00:00",Cash,9642.00,260.00,0.00,9902.00
3813,5916,7,"2025-03-18 00:00:00",Cash,10448.00,432.00,0.00,10880.00
3814,5391,11,"2025-11-27 00:00:00",Cash,10967.00,442.00,0.00,11409.00
3815,950,6,"2025-10-13 00:00:00",Card,16489.00,449.00,0.00,16938.00
3816,7094,15,"2025-03-08 00:00:00",UPI,5627.00,256.00,0.00,5883.00
3817,2958,12,"2025-04-28 00:00:00",UPI,13934.00,483.00,0.00,14417.00
3818,5418,8,"2025-02-16 00:00:00",Cash,3559.00,289.00,0.00,3848.00
3819,6509,18,"2025-12-15 00:00:00",Card,8591.00,481.00,0.00,9072.00
3820,1071,10,"2025-10-29 00:00:00",Cash,10436.00,223.00,0.00,10659.00
3821,6983,18,"2025-11-17 00:00:00",Card,13725.00,401.00,0.00,14126.00
3822,7340,13,"2025-11-08 00:00:00",Card,11740.00,377.00,0.00,12117.00
3823,72,20,"2025-02-27 00:00:00",Card,4837.00,348.00,0.00,5185.00
3824,5197,11,"2025-09-14 00:00:00",Cash,13844.00,226.00,0.00,14070.00
3825,4981,5,"2025-05-11 00:00:00",UPI,6929.00,282.00,0.00,7211.00
3826,1068,3,"2025-02-01 00:00:00",UPI,6875.00,428.00,0.00,7303.00
3827,1427,6,"2025-01-20 00:00:00",Card,4201.00,282.00,0.00,4483.00
3828,2108,7,"2025-01-24 00:00:00",UPI,8755.00,422.00,0.00,9177.00
3829,552,6,"2025-05-10 00:00:00",Cash,12173.00,377.00,0.00,12550.00
3830,2798,6,"2025-03-21 00:00:00",Card,10758.00,301.00,0.00,11059.00
3831,1787,6,"2025-04-05 00:00:00",Card,10446.00,388.00,0.00,10834.00
3832,2491,11,"2026-01-02 00:00:00",Cash,2640.00,318.00,0.00,2958.00
3833,691,19,"2025-09-10 00:00:00",Cash,6008.00,166.00,0.00,6174.00
3834,6672,20,"2025-07-29 00:00:00",UPI,3150.00,272.00,0.00,3422.00
3835,4318,12,"2025-05-28 00:00:00",Cash,16430.00,219.00,0.00,16649.00
3836,2810,16,"2025-01-22 00:00:00",UPI,6589.00,321.00,0.00,6910.00
3837,2758,2,"2025-11-30 00:00:00",Cash,4762.00,211.00,0.00,4973.00
3838,833,6,"2025-12-25 00:00:00",Card,18258.00,263.00,0.00,18521.00
3839,2512,19,"2025-06-01 00:00:00",UPI,12389.00,394.00,0.00,12783.00
3840,958,14,"2025-10-11 00:00:00",Card,5480.00,496.00,0.00,5976.00
3841,659,3,"2025-02-12 00:00:00",Cash,4792.00,401.00,0.00,5193.00
3842,2398,12,"2025-08-29 00:00:00",Card,7156.00,324.00,0.00,7480.00
3843,5537,18,"2025-05-09 00:00:00",Card,9326.00,466.00,0.00,9792.00
3844,7647,2,"2025-05-18 00:00:00",UPI,10286.00,361.00,0.00,10647.00
3845,3311,6,"2025-12-16 00:00:00",Cash,10848.00,304.00,0.00,11152.00
3846,3704,3,"2025-09-22 00:00:00",Card,5066.00,178.00,0.00,5244.00
3847,7640,19,"2025-07-31 00:00:00",UPI,7440.00,494.00,0.00,7934.00
3848,5194,2,"2025-03-25 00:00:00",Card,9485.00,191.00,0.00,9676.00
3849,3035,20,"2025-08-23 00:00:00",Card,5171.00,204.00,0.00,5375.00
3850,3523,16,"2025-12-17 00:00:00",Cash,8364.00,251.00,0.00,8615.00
3851,4306,4,"2025-11-07 00:00:00",Cash,3586.00,480.00,0.00,4066.00
3852,5287,6,"2025-11-08 00:00:00",UPI,2254.00,174.00,0.00,2428.00
3853,6827,4,"2025-10-14 00:00:00",Card,4807.00,389.00,0.00,5196.00
3854,177,14,"2025-04-03 00:00:00",Cash,3494.00,361.00,0.00,3855.00
3855,2726,15,"2025-07-03 00:00:00",Card,10761.00,410.00,0.00,11171.00
3856,4462,16,"2025-06-10 00:00:00",Card,9994.00,310.00,0.00,10304.00
3857,7945,20,"2025-05-03 00:00:00",Card,3369.00,407.00,0.00,3776.00
3858,454,14,"2025-06-27 00:00:00",Card,17543.00,356.00,0.00,17899.00
3859,3208,2,"2025-01-28 00:00:00",Cash,20869.00,360.00,0.00,21229.00
3860,144,12,"2025-07-21 00:00:00",Cash,13951.00,435.00,0.00,14386.00
3861,5140,18,"2025-04-03 00:00:00",Card,12686.00,301.00,0.00,12987.00
3862,1889,13,"2025-01-20 00:00:00",Cash,9702.00,200.00,0.00,9902.00
3863,5885,10,"2025-07-09 00:00:00",Cash,11525.00,339.00,0.00,11864.00
3864,3388,18,"2025-03-29 00:00:00",Card,15832.00,150.00,0.00,15982.00
3865,2077,9,"2025-09-12 00:00:00",UPI,9993.00,361.00,0.00,10354.00
3866,5176,9,"2025-02-13 00:00:00",UPI,18935.00,339.00,0.00,19274.00
3867,89,19,"2025-08-07 00:00:00",Card,14399.00,170.00,0.00,14569.00
3868,2435,18,"2026-01-10 00:00:00",Card,7294.00,271.00,0.00,7565.00
3869,1031,20,"2025-04-18 00:00:00",Cash,13913.00,161.00,0.00,14074.00
3870,5827,7,"2025-12-30 00:00:00",Card,519.00,311.00,0.00,830.00
3871,7253,18,"2025-05-22 00:00:00",UPI,3139.00,308.00,0.00,3447.00
3872,3542,10,"2025-03-09 00:00:00",UPI,2590.00,239.00,0.00,2829.00
3873,762,7,"2025-03-28 00:00:00",UPI,13276.00,422.00,0.00,13698.00
3874,563,20,"2025-11-28 00:00:00",Card,2490.00,288.00,0.00,2778.00
3875,7758,2,"2025-03-05 00:00:00",Card,9969.00,303.00,0.00,10272.00
3876,5370,20,"2025-09-21 00:00:00",Cash,8877.00,298.00,0.00,9175.00
3877,6510,7,"2025-02-11 00:00:00",Card,12548.00,212.00,0.00,12760.00
3878,5318,6,"2026-01-07 00:00:00",UPI,6733.00,151.00,0.00,6884.00
3879,4899,19,"2025-07-17 00:00:00",Cash,5245.00,158.00,0.00,5403.00
3880,2132,5,"2025-08-28 00:00:00",UPI,6080.00,437.00,0.00,6517.00
3881,1833,13,"2025-06-01 00:00:00",Card,7142.00,457.00,0.00,7599.00
3882,5842,20,"2025-10-11 00:00:00",Card,9417.00,345.00,0.00,9762.00
3883,265,1,"2025-11-23 00:00:00",Card,16215.00,232.00,0.00,16447.00
3884,7849,18,"2025-07-26 00:00:00",Card,7171.00,209.00,0.00,7380.00
3885,1063,6,"2025-09-09 00:00:00",UPI,5758.00,381.00,0.00,6139.00
3886,5359,7,"2025-06-22 00:00:00",Card,23402.00,329.00,0.00,23731.00
3887,5646,14,"2025-05-19 00:00:00",Card,5813.00,320.00,0.00,6133.00
3888,5362,12,"2025-06-09 00:00:00",Cash,3573.00,368.00,0.00,3941.00
3889,2517,4,"2025-05-30 00:00:00",Card,6484.00,261.00,0.00,6745.00
3890,6045,15,"2025-04-30 00:00:00",Card,17782.00,245.00,0.00,18027.00
3891,700,14,"2025-02-25 00:00:00",UPI,8360.00,156.00,0.00,8516.00
3892,1425,17,"2025-05-18 00:00:00",Cash,10557.00,221.00,0.00,10778.00
3893,4915,6,"2026-01-09 00:00:00",Card,11764.00,494.00,0.00,12258.00
3894,2087,15,"2025-11-12 00:00:00",Cash,9076.00,372.00,0.00,9448.00
3895,4068,18,"2025-03-21 00:00:00",Cash,4290.00,466.00,0.00,4756.00
3896,2922,12,"2025-09-11 00:00:00",UPI,8709.00,432.00,0.00,9141.00
3897,4842,10,"2025-10-24 00:00:00",Card,9570.00,165.00,0.00,9735.00
3898,5074,9,"2025-06-01 00:00:00",Cash,5285.00,228.00,0.00,5513.00
3899,5281,20,"2025-10-08 00:00:00",UPI,3515.00,203.00,0.00,3718.00
3900,863,6,"2025-09-21 00:00:00",Cash,13500.00,211.00,0.00,13711.00
3901,2848,4,"2025-07-13 00:00:00",Card,12380.00,170.00,0.00,12550.00
3902,767,13,"2025-04-18 00:00:00",UPI,6330.00,455.00,0.00,6785.00
3903,649,3,"2025-07-14 00:00:00",UPI,10950.00,422.00,0.00,11372.00
3904,3893,13,"2025-12-26 00:00:00",Card,9379.00,330.00,0.00,9709.00
3905,1659,6,"2025-03-23 00:00:00",UPI,4129.00,379.00,0.00,4508.00
3906,686,19,"2025-12-19 00:00:00",Card,1162.00,190.00,0.00,1352.00
3907,2721,5,"2025-08-19 00:00:00",Card,5026.00,203.00,0.00,5229.00
3908,3419,11,"2025-04-11 00:00:00",UPI,14174.00,249.00,0.00,14423.00
3909,6647,4,"2025-07-31 00:00:00",UPI,18012.00,441.00,0.00,18453.00
3910,6878,4,"2025-10-01 00:00:00",Card,9790.00,474.00,0.00,10264.00
3911,4769,9,"2025-06-11 00:00:00",Cash,6380.00,159.00,0.00,6539.00
3912,2509,4,"2025-10-02 00:00:00",Cash,12739.00,348.00,0.00,13087.00
3913,5965,19,"2025-04-01 00:00:00",Card,3067.00,180.00,0.00,3247.00
3914,371,10,"2025-05-06 00:00:00",Cash,13784.00,369.00,0.00,14153.00
3915,5282,7,"2025-09-25 00:00:00",Cash,577.00,374.00,0.00,951.00
3916,7024,8,"2025-10-30 00:00:00",Cash,4713.00,358.00,0.00,5071.00
3917,3309,8,"2025-08-11 00:00:00",Card,12070.00,428.00,0.00,12498.00
3918,4791,5,"2025-07-09 00:00:00",UPI,5407.00,427.00,0.00,5834.00
3919,6384,13,"2025-08-17 00:00:00",UPI,7726.00,451.00,0.00,8177.00
3920,3324,14,"2025-12-21 00:00:00",Cash,11384.00,396.00,0.00,11780.00
3921,1745,7,"2025-08-09 00:00:00",Cash,2384.00,457.00,0.00,2841.00
3922,2659,17,"2025-07-09 00:00:00",Card,6095.00,432.00,0.00,6527.00
3923,4043,7,"2025-03-31 00:00:00",Cash,10434.00,262.00,0.00,10696.00
3924,1501,12,"2025-12-15 00:00:00",UPI,6313.00,231.00,0.00,6544.00
3925,6971,11,"2025-07-07 00:00:00",Card,12562.00,249.00,0.00,12811.00
3926,5221,7,"2025-09-23 00:00:00",Card,17019.00,265.00,0.00,17284.00
3927,4347,9,"2025-05-12 00:00:00",UPI,8377.00,372.00,0.00,8749.00
3928,2694,12,"2025-10-31 00:00:00",Card,4391.00,452.00,0.00,4843.00
3929,5515,14,"2025-02-27 00:00:00",UPI,9270.00,496.00,0.00,9766.00
3930,4484,12,"2025-01-19 00:00:00",UPI,7402.00,242.00,0.00,7644.00
3931,4146,18,"2025-12-10 00:00:00",Card,1496.00,170.00,0.00,1666.00
3932,2514,12,"2025-11-28 00:00:00",Cash,20855.00,310.00,0.00,21165.00
3933,324,11,"2025-02-13 00:00:00",Card,9934.00,282.00,0.00,10216.00
3934,504,20,"2025-12-15 00:00:00",Card,4904.00,483.00,0.00,5387.00
3935,3601,12,"2025-07-22 00:00:00",Card,2613.00,476.00,0.00,3089.00
3936,7570,18,"2025-10-14 00:00:00",Cash,6499.00,387.00,0.00,6886.00
3937,5304,16,"2025-04-17 00:00:00",Card,9216.00,398.00,0.00,9614.00
3938,6398,3,"2025-01-22 00:00:00",Card,3337.00,345.00,0.00,3682.00
3939,1037,2,"2025-12-21 00:00:00",Card,12084.00,406.00,0.00,12490.00
3940,4359,13,"2025-05-16 00:00:00",Card,14392.00,266.00,0.00,14658.00
3941,1479,13,"2025-08-23 00:00:00",Cash,5717.00,298.00,0.00,6015.00
3942,6690,13,"2025-10-12 00:00:00",Card,10867.00,301.00,0.00,11168.00
3943,503,7,"2025-09-17 00:00:00",Cash,1649.00,375.00,0.00,2024.00
3944,4167,2,"2025-03-03 00:00:00",Card,1509.00,233.00,0.00,1742.00
3945,4112,18,"2025-11-20 00:00:00",Cash,6074.00,282.00,0.00,6356.00
3946,1349,9,"2025-10-12 00:00:00",UPI,1745.00,312.00,0.00,2057.00
3947,2511,12,"2025-03-29 00:00:00",Card,7831.00,268.00,0.00,8099.00
3948,3809,11,"2025-02-11 00:00:00",Cash,6607.00,476.00,0.00,7083.00
3949,2487,11,"2025-02-27 00:00:00",Cash,1512.00,468.00,0.00,1980.00
3950,581,12,"2025-04-02 00:00:00",Card,10194.00,269.00,0.00,10463.00
3951,245,9,"2025-09-04 00:00:00",UPI,13489.00,161.00,0.00,13650.00
3952,6513,14,"2025-03-24 00:00:00",UPI,11053.00,261.00,0.00,11314.00
3953,3781,5,"2025-01-13 00:00:00",Cash,4284.00,408.00,0.00,4692.00
3954,4629,6,"2025-02-06 00:00:00",UPI,9512.00,497.00,0.00,10009.00
3955,1880,15,"2025-11-05 00:00:00",UPI,12267.00,443.00,0.00,12710.00
3956,1908,2,"2025-11-30 00:00:00",UPI,10242.00,483.00,0.00,10725.00
3957,1863,10,"2025-05-18 00:00:00",Cash,18264.00,255.00,0.00,18519.00
3958,2611,2,"2025-08-02 00:00:00",UPI,6595.00,354.00,0.00,6949.00
3959,6729,8,"2025-12-03 00:00:00",Cash,19475.00,221.00,0.00,19696.00
3960,1056,3,"2025-03-05 00:00:00",UPI,12515.00,348.00,0.00,12863.00
3961,1975,2,"2025-08-02 00:00:00",Cash,2148.00,214.00,0.00,2362.00
3962,1849,9,"2025-09-27 00:00:00",Cash,5778.00,150.00,0.00,5928.00
3963,2058,1,"2025-07-30 00:00:00",UPI,16380.00,305.00,0.00,16685.00
3964,6725,9,"2025-04-17 00:00:00",UPI,8427.00,195.00,0.00,8622.00
3965,2852,17,"2025-06-03 00:00:00",UPI,1193.00,331.00,0.00,1524.00
3966,4042,20,"2025-03-14 00:00:00",Card,2007.00,369.00,0.00,2376.00
3967,4952,5,"2025-11-15 00:00:00",Card,3326.00,500.00,0.00,3826.00
3968,6817,3,"2025-08-01 00:00:00",Cash,6742.00,297.00,0.00,7039.00
3969,4089,14,"2025-08-07 00:00:00",UPI,6301.00,197.00,0.00,6498.00
3970,5312,1,"2025-11-11 00:00:00",Card,8166.00,209.00,0.00,8375.00
3971,1569,19,"2025-02-15 00:00:00",UPI,4698.00,215.00,0.00,4913.00
3972,5999,12,"2025-09-21 00:00:00",UPI,1858.00,202.00,0.00,2060.00
3973,1690,20,"2025-06-18 00:00:00",Card,10758.00,203.00,0.00,10961.00
3974,6091,1,"2025-09-26 00:00:00",UPI,9747.00,473.00,0.00,10220.00
3975,3247,20,"2025-05-04 00:00:00",Card,6440.00,428.00,0.00,6868.00
3976,2965,17,"2026-01-02 00:00:00",Cash,7139.00,222.00,0.00,7361.00
3977,3132,17,"2025-10-04 00:00:00",Cash,6643.00,448.00,0.00,7091.00
3978,7804,13,"2025-07-19 00:00:00",UPI,6338.00,195.00,0.00,6533.00
3979,3058,5,"2025-03-13 00:00:00",Cash,12044.00,319.00,0.00,12363.00
3980,540,15,"2025-04-29 00:00:00",UPI,6125.00,171.00,0.00,6296.00
3981,1111,12,"2025-02-19 00:00:00",Cash,12312.00,321.00,0.00,12633.00
3982,1970,5,"2025-07-10 00:00:00",Cash,10660.00,251.00,0.00,10911.00
3983,1941,13,"2025-04-16 00:00:00",Cash,11253.00,376.00,0.00,11629.00
3984,5067,12,"2025-03-21 00:00:00",UPI,2335.00,364.00,0.00,2699.00
3985,7807,6,"2025-08-21 00:00:00",UPI,15917.00,197.00,0.00,16114.00
3986,2869,7,"2026-01-10 00:00:00",Card,13056.00,205.00,0.00,13261.00
3987,819,12,"2025-12-05 00:00:00",Cash,4223.00,417.00,0.00,4640.00
3988,1250,12,"2025-05-25 00:00:00",Card,9184.00,279.00,0.00,9463.00
3989,7980,13,"2025-05-26 00:00:00",UPI,15178.00,425.00,0.00,15603.00
3990,4396,18,"2026-01-06 00:00:00",UPI,2088.00,372.00,0.00,2460.00
3991,1221,14,"2025-09-08 00:00:00",Cash,3416.00,179.00,0.00,3595.00
3992,4008,15,"2025-04-07 00:00:00",Cash,5308.00,360.00,0.00,5668.00
3993,5906,13,"2025-03-06 00:00:00",Card,9576.00,177.00,0.00,9753.00
3994,4800,13,"2025-09-26 00:00:00",Card,8768.00,255.00,0.00,9023.00
3995,3901,6,"2025-03-31 00:00:00",Cash,3199.00,150.00,0.00,3349.00
3996,3286,17,"2025-08-18 00:00:00",Card,1848.00,359.00,0.00,2207.00
3997,2603,18,"2025-04-14 00:00:00",Card,6844.00,486.00,0.00,7330.00
